"winner_id","loser_id","score","set_order","best_of","surface","tourney_date","winner_age","loser_age","winner_rank","loser_rank","w_games","l_games","sets_won_winner","sets_won_loser","total_sets","row_num","N_months_since_last_match_winner","N_months_since_last_match_loser"
104180,104269,"7-6(3) 7-6(2)","11",3,"Hard",2015-09-21,32.3696098563,31.8494182067,45,43,14,12,2,0,2,22799,0,0
104468,104273,"6-4 6-2","11",3,"Hard",2015-09-21,30.7323750856,31.8138261465,10,168,12,6,2,0,2,22800,0,0
104542,103917,"6-7(6) 6-3 7-5","011",3,"Hard",2015-09-21,30.4284736482,33.6646132786,17,67,19,15,2,1,3,22801,0,0
105373,104198,"4-6 6-3 7-6(4)","011",3,"Hard",2015-09-21,26.1957563313,32.2984257358,35,31,17,15,2,1,3,22802,0,0
104468,104180,"6-4 6-4","11",3,"Hard",2015-09-21,30.7323750856,32.3696098563,10,45,12,8,2,0,2,22803,0,0
104542,104259,"6-3 6-4","11",3,"Hard",2015-09-21,30.4284736482,31.9315537303,17,33,12,7,2,0,2,22804,0,0
104468,105373,"6-4 6-4","11",3,"Hard",2015-09-21,30.7323750856,26.1957563313,10,35,12,8,2,0,2,22805,0,0
104542,104468,"7-6(5) 1-6 6-2","101",3,"Hard",2015-09-21,30.4284736482,30.7323750856,17,10,14,14,2,1,3,22806,0,0
104620,126094,"4-6 6-3 6-1","011",3,"Hard",2015-09-21,29.9520876112,17.9192334018,63,178,16,10,2,1,3,22807,0,0
104719,106423,"6-3 6-3","11",3,"Hard",2015-09-21,29.4428473648,19.446954141,81,70,12,6,2,0,2,22808,0,0
105311,105430,"3-6 7-5 6-4","011",3,"Hard",2015-09-21,26.4777549624,25.8590006845,53,99,16,15,2,1,3,22809,0,0
104890,104593,"7-5 7-6(2)","11",3,"Hard",2015-09-21,28.501026694,30.12183436,61,78,14,11,2,0,2,22810,0,0
103794,104979,"6-4 1-6 6-4","101",3,"Hard",2015-09-21,34.264202601,28.167008898,71,154,13,14,2,1,3,22811,0,3
104797,105062,"7-6(4) 2-6 6-2","101",3,"Hard",2015-09-21,29.0376454483,27.7371663244,62,48,15,14,2,1,3,22812,0,0
105668,105332,"6-4 3-0 RET","11",3,"Hard",2015-09-21,24.8542094456,26.3709787817,66,32,9,4,2,0,2,22813,0,0
106298,105575,"7-6(9) 3-6 7-6(4)","101",3,"Hard",2015-09-21,21.5742642026,25.2511978097,75,72,17,18,2,1,3,22814,0,0
104559,106138,"6-2 6-2","11",3,"Hard",2015-09-21,30.3299110198,22.546201232,57,366,12,4,2,0,2,22815,0,12
103990,104022,"6-4 3-6 6-3","101",3,"Hard",2015-09-21,33.3908281999,33.2402464066,27,92,15,13,2,1,3,22816,0,0
104571,105208,"6-4 4-6 6-3","101",3,"Hard",2015-09-21,30.2614647502,27.0581793292,52,68,16,13,2,1,3,22817,0,0
105539,105098,"6-2 6-4","11",3,"Hard",2015-09-21,25.3689253936,27.5893223819,117,508,12,6,2,0,2,22818,0,64
104620,104607,"7-6(5) 6-4","11",3,"Hard",2015-09-21,29.9520876112,30.0095824778,63,5,13,10,2,0,2,22819,0,0
105311,104719,"6-3 6-3","11",3,"Hard",2015-09-21,26.4777549624,29.4428473648,53,81,12,6,2,0,2,22820,0,0
106233,104890,"6-2 7-6(2)","11",3,"Hard",2015-09-21,22.0479123888,28.501026694,21,61,13,8,2,0,2,22821,0,0
104797,103794,"2-6 7-6(5) 6-4","011",3,"Hard",2015-09-21,29.0376454483,34.264202601,62,71,15,16,2,1,3,22822,0,0
106298,105668,"7-6(8) 7-6(1)","11",3,"Hard",2015-09-21,21.5742642026,24.8542094456,75,66,14,12,2,0,2,22823,0,0
105138,104559,"6-3 5-7 7-5","101",3,"Hard",2015-09-21,27.4360027379,30.3299110198,23,57,18,15,2,1,3,22824,0,0
103990,104571,"7-6(5) 6-1","11",3,"Hard",2015-09-21,33.3908281999,30.2614647502,27,52,13,7,2,0,2,22825,0,0
105683,105539,"6-4 6-4","11",3,"Hard",2015-09-21,24.733744011,25.3689253936,9,117,12,8,2,0,2,22826,0,0
105311,104620,"7-6(7) 7-6(1)","11",3,"Hard",2015-09-21,26.4777549624,29.9520876112,53,63,14,12,2,0,2,22827,0,0
106233,104797,"6-2 7-5","11",3,"Hard",2015-09-21,22.0479123888,29.0376454483,21,62,13,7,2,0,2,22828,0,0
105138,106298,"6-2 6-3","11",3,"Hard",2015-09-21,27.4360027379,21.5742642026,23,75,12,5,2,0,2,22829,0,0
105683,103990,"6-1 6-2","11",3,"Hard",2015-09-21,24.733744011,33.3908281999,9,27,12,3,2,0,2,22830,0,0
105311,106233,"6-4 7-6(5)","11",3,"Hard",2015-09-21,26.4777549624,22.0479123888,53,21,13,10,2,0,2,22831,0,0
105683,105138,"6-2 7-6(2)","11",3,"Hard",2015-09-21,24.733744011,27.4360027379,9,23,13,8,2,0,2,22832,0,0
105683,105311,"6-3 3-6 6-3","101",3,"Hard",2015-09-21,24.733744011,26.4777549624,9,53,15,12,2,1,3,22833,0,0
103285,105216,"7-6(6) 6-0","11",3,"Hard",2015-09-28,36.8350444901,27.0253251198,278,131,13,6,2,0,2,22834,2,2
105062,106368,"6-2 6-2","11",3,"Hard",2015-09-28,27.7563312799,20.887063655,48,218,12,4,2,0,2,22835,0,8
105430,104678,"6-2 7-6(5)","11",3,"Hard",2015-09-28,25.87816564,29.6290212183,107,24,13,8,2,0,2,22836,0,0
105311,104308,"6-2 6-2","11",3,"Hard",2015-09-28,26.4969199179,31.613963039,47,159,12,4,2,0,2,22837,0,0
103794,105032,"6-1 7-6(6)","11",3,"Hard",2015-09-28,34.2833675565,27.9425051335,74,53,13,7,2,0,2,22838,0,0
104871,100644,"3-6 6-3 6-2","011",3,"Hard",2015-09-28,28.6242299795,18.4394250513,26,78,15,11,2,1,3,22839,0,0
105147,103813,"6-2 7-6(3)","11",3,"Hard",2015-09-28,27.3620807666,34.1820670773,116,135,13,8,2,0,2,22840,2,0
105577,106034,"6-3 6-4","11",3,"Hard",2015-09-28,25.2648870637,23.1457905544,44,226,12,7,2,0,2,22841,0,17
104571,104597,"6-3 6-7(5) 6-1","101",3,"Hard",2015-09-28,30.2806297057,30.1026694045,51,76,18,11,2,1,3,22842,0,1
104999,104330,"7-6(2) 3-6 6-3","101",3,"Hard",2015-09-28,28.1013004791,31.5290896646,248,93,16,15,2,1,3,22843,0,0
103970,103285,"7-5 6-3","11",3,"Hard",2015-09-28,33.4893908282,36.8350444901,8,278,13,8,2,0,2,22844,0,0
105062,105430,"6-3 6-2","11",3,"Hard",2015-09-28,27.7563312799,25.87816564,48,107,12,5,2,0,2,22845,0,0
105777,105311,"2-6 6-3 6-4","011",3,"Hard",2015-09-28,24.3696098563,26.4969199179,19,47,14,13,2,1,3,22846,0,0
103794,104871,"5-7 6-1 7-5","011",3,"Hard",2015-09-28,34.2833675565,28.6242299795,74,26,18,13,2,1,3,22847,0,0
106401,105147,"6-3 6-2","11",3,"Hard",2015-09-28,20.4216290212,27.3620807666,41,116,12,5,2,0,2,22848,0,0
103333,105932,"7-5 4-6 6-3","101",3,"Hard",2015-09-28,36.5804243669,23.5947980835,18,95,17,14,2,1,3,22849,0,0
105577,104571,"7-6(2) 3-6 6-3","101",3,"Hard",2015-09-28,25.2648870637,30.2806297057,44,51,16,15,2,1,3,22850,0,0
103852,104999,"6-3 7-6(4)","11",3,"Hard",2015-09-28,34.0205338809,28.1013004791,17,248,13,9,2,0,2,22851,0,0
103970,105062,"6-3 6-4","11",3,"Hard",2015-09-28,33.4893908282,27.7563312799,8,48,12,7,2,0,2,22852,0,0
103794,105777,"6-4 7-6(3)","11",3,"Hard",2015-09-28,34.2833675565,24.3696098563,74,19,13,10,2,0,2,22853,0,0
106401,103333,"7-6(4) 7-6(2)","11",3,"Hard",2015-09-28,20.4216290212,36.5804243669,41,18,14,12,2,0,2,22854,0,0
103852,105577,"6-7(2) 6-3 6-2","011",3,"Hard",2015-09-28,34.0205338809,25.2648870637,17,44,18,12,2,1,3,22855,0,0
103970,103794,"3-6 6-2 6-4","011",3,"Hard",2015-09-28,33.4893908282,34.2833675565,8,74,15,12,2,1,3,22856,0,0
103852,106401,"7-6(2) 7-6(5)","11",3,"Hard",2015-09-28,34.0205338809,20.4216290212,17,41,14,12,2,0,2,22857,0,0
103970,103852,"7-5 7-5","11",3,"Hard",2015-09-28,33.4893908282,34.0205338809,8,17,14,10,2,0,2,22858,0,0
105572,105902,"5-7 7-6(6) 6-1","011",3,"Hard",2015-09-28,25.2840520192,23.6851471595,128,97,18,14,2,1,3,22859,0,0
111190,104424,"6-4 6-4","11",3,"Hard",2015-09-28,18.9486652977,31.06091718,583,118,12,8,2,0,2,22860,12,1
106210,105585,"6-3 6-2","11",3,"Hard",2015-09-28,22.2176591376,25.234770705,40,216,12,5,2,0,2,22861,0,0
105655,105575,"6-4 6-3","11",3,"Hard",2015-09-28,24.9500342231,25.2703627652,219,72,12,7,2,0,2,22862,2,0
104620,104890,"6-2 7-6(2)","11",3,"Hard",2015-09-28,29.9712525667,28.5201916496,62,64,13,8,2,0,2,22863,0,0
103607,105051,"4-6 7-6(3) 6-4","011",3,"Hard",2015-09-28,35.1540041068,27.8384668036,66,133,17,16,2,1,3,22864,0,0
105173,106298,"6-0 6-3","11",3,"Hard",2015-09-28,27.2470910335,21.5934291581,39,69,12,3,2,0,2,22865,0,0
105339,105026,"6-1 7-5","11",3,"Hard",2015-09-28,26.3545516769,27.961670089,266,340,13,6,2,0,2,22866,11,12
104586,104797,"7-6(4) 6-4","11",3,"Hard",2015-09-28,30.1793292266,29.0568104038,80,60,13,10,2,0,2,22867,0,0
105379,104022,"6-3 6-3","11",3,"Hard",2015-09-28,26.1957563313,33.2594113621,55,91,12,6,2,0,2,22868,0,0
111202,105842,"6-1 6-0","11",3,"Hard",2015-09-28,19.3593429158,24.038329911,58,224,12,1,2,0,2,22869,0,0
105357,105208,"7-6(7) 2-0 RET","11",3,"Hard",2015-09-28,26.288843258,27.0773442847,75,81,9,6,2,0,2,22870,0,0
104607,105572,"7-5 6-3","11",3,"Hard",2015-09-28,30.0287474333,25.2840520192,5,128,13,8,2,0,2,22871,0,0
106210,111190,"6-2 6-3","11",3,"Hard",2015-09-28,22.2176591376,18.9486652977,40,583,12,5,2,0,2,22872,0,0
103990,105655,"7-5 6-3","11",3,"Hard",2015-09-28,33.4099931554,24.9500342231,30,219,13,8,2,0,2,22873,0,0
104620,103607,"6-0 4-0 RET","11",3,"Hard",2015-09-28,29.9712525667,35.1540041068,62,66,10,0,2,0,2,22874,0,0
105173,105339,"7-5 7-6(7)","11",3,"Hard",2015-09-28,27.2470910335,26.3545516769,39,266,14,11,2,0,2,22875,0,0
104198,104586,"6-4 6-3","11",3,"Hard",2015-09-28,32.3175906913,30.1793292266,29,80,12,7,2,0,2,22876,0,0
111202,105379,"6-2 6-0","11",3,"Hard",2015-09-28,19.3593429158,26.1957563313,58,55,12,2,2,0,2,22877,0,0
105227,105357,"6-3 4-6 6-3","101",3,"Hard",2015-09-28,26.9979466119,26.288843258,14,75,16,12,2,1,3,22878,0,0
104607,106210,"6-3 6-2","11",3,"Hard",2015-09-28,30.0287474333,22.2176591376,5,40,12,5,2,0,2,22879,0,0
103990,104620,"1-6 6-2 6-4","011",3,"Hard",2015-09-28,33.4099931554,29.9712525667,30,62,13,12,2,1,3,22880,0,0
105227,111202,"7-6(6) 6-4","11",3,"Hard",2015-09-28,26.9979466119,19.3593429158,14,58,13,10,2,0,2,22881,0,0
104607,103990,"6-1 6-4","11",3,"Hard",2015-09-28,30.0287474333,33.4099931554,5,30,12,5,2,0,2,22882,0,0
104198,105227,"1-6 7-5 6-3","011",3,"Hard",2015-09-28,32.3175906913,26.9979466119,29,14,14,14,2,1,3,22883,0,0
104607,104198,"6-3 7-6(7)","11",3,"Hard",2015-09-28,30.0287474333,32.3175906913,5,29,13,9,2,0,2,22884,0,0
104925,104620,"6-1 6-1","11",3,"Hard",2015-10-05,28.372347707,29.9904175222,1,59,12,2,2,0,2,22885,1,0
105585,104797,"6-3 1-6 6-3","101",3,"Hard",2015-10-05,25.2539356605,29.0759753593,219,70,13,12,2,1,3,22886,0,0
105357,103990,"4-6 6-1 6-0","011",3,"Hard",2015-10-05,26.3080082136,33.4291581109,76,29,16,7,2,1,3,22887,0,0
104545,106233,"7-5 6-1","11",3,"Hard",2015-10-05,30.4421629021,22.0862422998,13,19,13,6,2,0,2,22888,1,0
103970,105064,"6-4 6-3","11",3,"Hard",2015-10-05,33.5085557837,27.7645448323,7,31,12,7,2,0,2,22889,0,0
104586,105379,"1-6 7-6(6) 6-3","011",3,"Hard",2015-10-05,30.1984941821,26.2149212868,79,54,14,15,2,1,3,22890,0,0
104229,105173,"6-3 6-2","11",3,"Hard",2015-10-05,32.1423682409,27.266255989,100,39,12,5,2,0,2,22891,1,0
104678,105683,"6-4 6-4","11",3,"Hard",2015-10-05,29.6481861739,24.772073922,24,9,12,8,2,0,2,22892,0,0
104890,104542,"7-6(4) 6-2","11",3,"Hard",2015-10-05,28.5393566051,30.4668035592,64,16,13,8,2,0,2,22893,0,0
106058,104559,"6-4 6-3","11",3,"Hard",2015-10-05,23.0280629706,30.3682409309,30,56,12,7,2,0,2,22894,0,0
105577,103607,"4-6 7-5 6-0","011",3,"Hard",2015-10-05,25.2840520192,35.1731690623,44,68,17,11,2,1,3,22895,0,0
104745,105842,"6-4 6-4","11",3,"Hard",2015-10-05,29.3388090349,24.0574948665,8,230,12,8,2,0,2,22896,0,0
105676,104312,"6-2 6-3","11",3,"Hard",2015-10-05,24.8268309377,31.6194387406,17,25,12,5,2,0,2,22897,0,1
104926,105373,"6-2 6-1","11",3,"Hard",2015-10-05,28.3668720055,26.2340862423,28,42,12,3,2,0,2,22898,0,0
103333,104198,"7-5 7-6(1)","11",3,"Hard",2015-10-05,36.5995893224,32.3367556468,18,26,14,11,2,0,2,22899,0,0
104655,104607,"6-4 6-4","11",3,"Hard",2015-10-05,29.7577002053,30.0479123888,37,5,12,8,2,0,2,22900,1,0
104925,105585,"6-2 6-1","11",3,"Hard",2015-10-05,28.372347707,25.2539356605,1,219,12,3,2,0,2,22901,0,0
104545,105357,"4-6 7-6(5) 6-4","011",3,"Hard",2015-10-05,30.4421629021,26.3080082136,13,76,17,16,2,1,3,22902,0,0
103970,104586,"7-6(5) 6-2","11",3,"Hard",2015-10-05,33.5085557837,30.1984941821,7,79,13,8,2,0,2,22903,0,0
104229,104678,"6-4 7-5","11",3,"Hard",2015-10-05,32.1423682409,29.6481861739,100,24,13,9,2,0,2,22904,0,0
106058,104890,"6-3 6-1","11",3,"Hard",2015-10-05,23.0280629706,28.5393566051,30,64,12,4,2,0,2,22905,0,0
104745,105577,"7-6(3) 6-4","11",3,"Hard",2015-10-05,29.3388090349,25.2840520192,8,44,13,10,2,0,2,22906,0,0
104926,105676,"6-2 2-6 6-2","101",3,"Hard",2015-10-05,28.3668720055,24.8268309377,28,17,14,10,2,1,3,22907,0,0
104655,103333,"7-6(5) 7-6(7)","11",3,"Hard",2015-10-05,29.7577002053,36.5995893224,37,18,14,12,2,0,2,22908,0,0
104925,104545,"6-2 6-2","11",3,"Hard",2015-10-05,28.372347707,30.4421629021,1,13,12,4,2,0,2,22909,0,0
103970,104229,"6-3 6-1","11",3,"Hard",2015-10-05,33.5085557837,32.1423682409,7,100,12,4,2,0,2,22910,0,0
104745,106058,"3-6 6-4 6-3","011",3,"Hard",2015-10-05,29.3388090349,23.0280629706,8,30,15,13,2,1,3,22911,0,0
104926,104655,"6-1 2-6 6-2","101",3,"Hard",2015-10-05,28.3668720055,29.7577002053,28,37,14,9,2,1,3,22912,0,0
104925,103970,"6-2 6-3","11",3,"Hard",2015-10-05,28.372347707,33.5085557837,1,7,12,5,2,0,2,22913,0,0
104745,104926,"7-5 6-3","11",3,"Hard",2015-10-05,29.3388090349,28.3668720055,8,28,13,8,2,0,2,22914,0,0
104925,104745,"6-2 6-2","11",3,"Hard",2015-10-05,28.372347707,29.3388090349,1,8,12,4,2,0,2,22915,0,0
104527,103285,"7-5 6-3","11",3,"Hard",2015-10-05,30.5215605749,36.8542094456,4,255,13,8,2,0,2,22916,0,0
105147,106415,"3-6 6-0 7-5","011",3,"Hard",2015-10-05,27.3812457221,20.0219028063,127,148,16,11,2,1,3,22917,0,1
105572,105051,"5-7 7-6(4) 7-6(5)","011",3,"Hard",2015-10-05,25.3032169747,27.8576317591,124,131,19,19,2,1,3,22918,0,0
105311,103852,"6-4 4-6 6-1","101",3,"Hard",2015-10-05,26.5160848734,34.0396988364,45,15,16,11,2,1,3,22919,0,0
104468,104022,"6-4 6-4","11",3,"Hard",2015-10-05,30.7707049966,33.2785763176,10,92,12,8,2,0,2,22920,0,0
106210,106034,"6-4 6-4","11",3,"Hard",2015-10-05,22.2368240931,23.1649555099,40,229,12,8,2,0,2,22921,0,0
104871,105032,"6-3 2-0 RET","11",3,"Hard",2015-10-05,28.643394935,27.961670089,27,53,8,3,2,0,2,22922,0,0
104180,104731,"6-2 6-3","11",3,"Hard",2015-10-05,32.4079397673,29.3826146475,43,12,12,5,2,0,2,22923,0,1
105332,105777,"6-4 3-6 6-1","101",3,"Hard",2015-10-05,26.4093086927,24.3887748118,32,21,15,11,2,1,3,22924,0,0
104571,104269,"7-5 6-1","11",3,"Hard",2015-10-05,30.2997946612,31.8877481177,49,41,13,6,2,0,2,22925,0,0
106401,105077,"6-7(3) 6-3 6-3","011",3,"Hard",2015-10-05,20.4407939767,27.7152635181,34,71,18,13,2,1,3,22926,0,1
105138,104755,"6-4 6-1","11",3,"Hard",2015-10-05,27.4743326489,29.2977412731,22,11,12,5,2,0,2,22927,0,1
105227,105385,"7-5 5-7 6-4","101",3,"Hard",2015-10-05,27.0171115674,26.2012320329,14,51,18,16,2,1,3,22928,0,1
105023,105238,"7-6(5) 6-4","11",3,"Hard",2015-10-05,27.9945242984,26.9075975359,50,35,13,10,2,0,2,22929,1,1
105453,106432,"2-6 6-1 6-2","011",3,"Hard",2015-10-05,25.7659137577,18.8884325804,6,38,14,9,2,1,3,22930,0,0
104527,105147,"6-3 2-6 6-4","101",3,"Hard",2015-10-05,30.5215605749,27.3812457221,4,127,14,13,2,1,3,22931,0,0
105572,105311,"2-6 6-4 6-3","011",3,"Hard",2015-10-05,25.3032169747,26.5160848734,124,45,14,13,2,1,3,22932,0,0
104468,106210,"6-4 6-2","11",3,"Hard",2015-10-05,30.7707049966,22.2368240931,10,40,12,6,2,0,2,22933,0,0
104180,104871,"7-6(3) 7-6(5)","11",3,"Hard",2015-10-05,32.4079397673,28.643394935,43,27,14,12,2,0,2,22934,0,0
105332,104571,"6-3 2-6 7-5","101",3,"Hard",2015-10-05,26.4093086927,30.2997946612,32,49,15,14,2,1,3,22935,0,0
106401,105138,"6-4 6-2","11",3,"Hard",2015-10-05,20.4407939767,27.4743326489,34,22,12,6,2,0,2,22936,0,0
105227,105449,"6-3 6-3","11",3,"Hard",2015-10-05,27.0171115674,25.7796030116,14,48,12,6,2,0,2,22937,0,0
105453,105023,"7-6(3) 6-3","11",3,"Hard",2015-10-05,25.7659137577,27.9945242984,6,50,13,9,2,0,2,22938,0,0
104527,105572,"6-3 6-4","11",3,"Hard",2015-10-05,30.5215605749,25.3032169747,4,124,12,7,2,0,2,22939,0,0
104180,104468,"6-3 6-4","11",3,"Hard",2015-10-05,32.4079397673,30.7707049966,43,10,12,7,2,0,2,22940,0,0
105332,106401,"3-6 6-4 6-1","011",3,"Hard",2015-10-05,26.4093086927,20.4407939767,32,34,15,11,2,1,3,22941,0,0
105453,105227,"3-6 7-5 6-3","011",3,"Hard",2015-10-05,25.7659137577,27.0171115674,6,14,16,14,2,1,3,22942,0,0
104527,104180,"6-4 7-6(5)","11",3,"Hard",2015-10-05,30.5215605749,32.4079397673,4,43,13,10,2,0,2,22943,0,0
105332,105453,"1-6 6-4 6-2","011",3,"Hard",2015-10-05,26.4093086927,25.7659137577,32,6,13,12,2,1,3,22944,0,0
104527,105332,"6-2 6-4","11",3,"Hard",2015-10-05,30.5215605749,26.4093086927,4,32,12,6,2,0,2,22945,0,0
105373,105585,"7-6(8) 6-2","11",3,"Hard",2015-10-11,26.2532511978,25.273100616,44,182,13,8,2,0,2,22946,0,0
106233,104229,"6-3 6-3","11",3,"Hard",2015-10-11,22.1054072553,32.1615331964,18,91,12,6,2,0,2,22947,0,0
103852,105723,"6-4 7-6(3)","11",3,"Hard",2015-10-11,34.0588637919,24.6351813826,17,88,13,10,2,0,2,22948,0,2
104755,104180,"7-6(4) 6-2","11",3,"Hard",2015-10-11,29.3169062286,32.4271047228,11,36,13,8,2,0,2,22949,0,0
105577,104620,"6-3 6-4","11",3,"Hard",2015-10-11,25.3032169747,30.0095824778,43,58,12,7,2,0,2,22950,0,0
106071,104269,"6-3 7-6(3)","11",3,"Hard",2015-10-11,22.9733059548,31.9069130732,20,42,13,9,2,0,2,22951,0,0
105449,104312,"4-6 6-1 7-6(2)","011",3,"Hard",2015-10-11,25.7987679671,31.6386036961,47,27,17,13,2,1,3,22952,0,0
105676,104424,"6-4 6-2","11",3,"Hard",2015-10-11,24.8459958932,31.099247091,16,119,12,6,2,0,2,22953,0,0
104545,105173,"6-1 6-2","11",3,"Hard",2015-10-11,30.4613278576,27.2854209446,13,41,12,3,2,0,2,22954,0,0
104468,105932,"6-3 4-6 6-0","101",3,"Hard",2015-10-11,30.7898699521,23.6331279945,14,93,16,9,2,1,3,22955,0,0
104919,105339,"6-0 6-1","11",3,"Hard",2015-10-11,28.4106776181,26.392881588,38,241,12,1,2,0,2,22956,0,0
106058,103997,"6-4 6-2","11",3,"Hard",2015-10-11,23.0472279261,33.4072553046,33,614,12,6,2,0,2,22957,0,7
103333,104871,"6-4 7-6(6)","11",3,"Hard",2015-10-11,36.6187542779,28.6625598905,21,29,13,10,2,0,2,22958,0,0
105138,104198,"6-2 6-3","11",3,"Hard",2015-10-11,27.4934976044,32.3559206023,23,28,12,5,2,0,2,22959,0,0
105683,105064,"7-6(5) 7-6(2)","11",3,"Hard",2015-10-11,24.7912388775,27.7837097878,9,34,14,12,2,0,2,22960,0,0
105227,105842,"4-6 6-3 7-6(4)","011",3,"Hard",2015-10-11,27.0362765229,24.076659822,12,227,17,15,2,1,3,22961,0,0
106432,105238,"6-3 1-6 7-6(5)","101",3,"Hard",2015-10-11,18.9075975359,26.9267624914,40,37,14,15,2,1,3,22962,0,0
104678,104655,"2-6 6-4 6-4","011",3,"Hard",2015-10-11,29.6673511294,29.7768651608,24,35,14,14,2,1,3,22963,0,0
106401,104890,"6-3 6-2","11",3,"Hard",2015-10-11,20.4599589322,28.5585215606,32,60,12,5,2,0,2,22964,0,0
104926,105311,"7-6(2) 6-3","11",3,"Hard",2015-10-11,28.386036961,26.5352498289,26,45,13,9,2,0,2,22965,0,0
104731,103163,"6-3 7-5","11",3,"Hard",2015-10-11,29.401779603,37.5249828884,10,467,13,8,2,0,2,22966,0,1
104542,103990,"6-7(5) 6-2 6-2","011",3,"Hard",2015-10-11,30.4859685147,33.4483230664,15,30,18,11,2,1,3,22967,0,0
103607,105385,"6-2 4-6 6-4","101",3,"Hard",2015-10-11,35.1923340178,26.2203969884,66,48,16,12,2,1,3,22968,0,0
105077,105023,"4-6 6-4 7-5","011",3,"Hard",2015-10-11,27.7344284736,28.0136892539,70,52,17,15,2,1,3,22969,0,0
104925,105373,"6-2 6-1","11",3,"Hard",2015-10-11,28.3915126626,26.2532511978,1,44,12,3,2,0,2,22970,0,0
103852,106233,"6-7(4) 7-6(6) 6-3","011",3,"Hard",2015-10-11,34.0588637919,22.1054072553,17,18,19,16,2,1,3,22971,0,0
104755,105577,"6-4 3-6 6-4","101",3,"Hard",2015-10-11,29.3169062286,25.3032169747,11,43,15,14,2,1,3,22972,0,0
106071,103970,"6-4 6-2","11",3,"Hard",2015-10-11,22.9733059548,33.5277207392,20,8,12,6,2,0,2,22973,0,0
104918,105449,"6-2 6-4","11",3,"Hard",2015-10-11,28.4106776181,25.7987679671,2,47,12,6,2,0,2,22974,0,0
104545,105676,"6-3 7-6(5)","11",3,"Hard",2015-10-11,30.4613278576,24.8459958932,13,16,13,9,2,0,2,22975,0,0
104468,104919,"6-7(0) 6-4 6-2","011",3,"Hard",2015-10-11,30.7898699521,28.4106776181,14,38,18,13,2,1,3,22976,0,0
104607,106058,"7-6(3) 4-6 6-4","101",3,"Hard",2015-10-11,30.0670773443,23.0472279261,5,33,17,16,2,1,3,22977,0,0
104745,103333,"7-5 6-7(4) 7-6(4)","101",3,"Hard",2015-10-11,29.3579739904,36.6187542779,7,21,20,18,2,1,3,22978,0,0
105683,105138,"6-4 6-7(3) 7-6(5)","101",3,"Hard",2015-10-11,24.7912388775,27.4934976044,9,23,19,17,2,1,3,22979,0,0
105227,106432,"6-1 6-2","11",3,"Hard",2015-10-11,27.0362765229,18.9075975359,12,40,12,3,2,0,2,22980,0,0
104527,104678,"7-6(3) 6-3","11",3,"Hard",2015-10-11,30.5407255305,29.6673511294,4,24,13,9,2,0,2,22981,0,0
105453,106401,"1-6 6-4 6-4","011",3,"Hard",2015-10-11,25.7850787132,20.4599589322,6,32,13,14,2,1,3,22982,0,0
104731,104926,"6-3 7-6(1)","11",3,"Hard",2015-10-11,29.401779603,28.386036961,10,26,13,9,2,0,2,22983,0,0
104542,103607,"6-3 6-2","11",3,"Hard",2015-10-11,30.4859685147,35.1923340178,15,66,12,5,2,0,2,22984,0,0
105077,103819,"7-6(4) 2-6 6-3","101",3,"Hard",2015-10-11,27.7344284736,34.1765913758,70,3,15,15,2,1,3,22985,0,0
104925,103852,"6-2 6-3","11",3,"Hard",2015-10-11,28.3915126626,34.0588637919,1,17,12,5,2,0,2,22986,0,0
106071,104755,"6-3 6-7(1) 6-4","101",3,"Hard",2015-10-11,22.9733059548,29.3169062286,20,11,18,14,2,1,3,22987,0,0
104918,104545,"6-7(4) 6-4 6-4","011",3,"Hard",2015-10-11,28.4106776181,30.4613278576,2,13,18,15,2,1,3,22988,0,0
104607,104468,"6-3 6-3","11",3,"Hard",2015-10-11,30.0670773443,30.7898699521,5,14,12,6,2,0,2,22989,0,0
104745,105683,"6-3 7-6(3)","11",3,"Hard",2015-10-11,29.3579739904,24.7912388775,7,9,13,9,2,0,2,22990,0,0
104527,105227,"7-5 6-7(7) 6-4","101",3,"Hard",2015-10-11,30.5407255305,27.0362765229,4,12,19,16,2,1,3,22991,0,0
104731,105453,"7-6(10) 7-6(3)","11",3,"Hard",2015-10-11,29.401779603,25.7850787132,10,6,14,12,2,0,2,22992,0,0
104542,105077,"6-7(5) 7-5 6-4","011",3,"Hard",2015-10-11,30.4859685147,27.7344284736,15,70,19,16,2,1,3,22993,0,0
104925,106071,"7-6(6) 6-1","11",3,"Hard",2015-10-11,28.3915126626,22.9733059548,1,20,13,7,2,0,2,22994,0,0
104918,104607,"6-1 6-3","11",3,"Hard",2015-10-11,28.4106776181,30.0670773443,2,5,12,4,2,0,2,22995,0,0
104745,104527,"6-2 6-1","11",3,"Hard",2015-10-11,29.3579739904,30.5407255305,7,4,12,3,2,0,2,22996,0,0
104542,104731,"7-6(6) 5-7 6-4","101",3,"Hard",2015-10-11,30.4859685147,29.401779603,15,10,18,17,2,1,3,22997,0,0
104925,104918,"6-1 6-3","11",3,"Hard",2015-10-11,28.3915126626,28.4106776181,1,2,12,4,2,0,2,22998,0,0
104542,104745,"6-4 0-6 7-5","101",3,"Hard",2015-10-11,30.4859685147,29.3579739904,15,7,13,15,2,1,3,22999,0,0
104925,104542,"6-2 6-4","11",3,"Hard",2015-10-11,28.3915126626,30.4859685147,1,15,12,6,2,0,2,23000,0,0
